q1,q2,q3,q4,q5,q6
-0.018849,-0.043691,-0.017488,-0.13634,-2.2577,-0.29397
-0.018744,-0.043707,-0.017616,-0.13531,-2.2716,-0.29729
-0.018638,-0.043722,-0.017742,-0.13426,-2.2856,-0.30062
-0.01853,-0.043738,-0.017867,-0.13316,-2.2995,-0.30397
-0.018421,-0.043754,-0.017991,-0.13204,-2.3135,-0.30734
-0.018309,-0.04377,-0.018113,-0.13088,-2.3274,-0.31073
-0.018196,-0.043786,-0.018234,-0.12969,-2.3413,-0.31413
-0.018081,-0.043802,-0.018353,-0.12847,-2.3552,-0.31755
-0.017964,-0.043818,-0.01847,-0.1272,-2.3691,-0.32099
-0.017845,-0.043834,-0.018586,-0.12591,-2.383,-0.32445
-0.017725,-0.04385,-0.0187,-0.12457,-2.3969,-0.32791
-0.017604,-0.043866,-0.018813,-0.12321,-2.4108,-0.33141
-0.01748,-0.043882,-0.018923,-0.12181,-2.4247,-0.33492
-0.017355,-0.043898,-0.019033,-0.12037,-2.4386,-0.33844
-0.017229,-0.043914,-0.01914,-0.11889,-2.4525,-0.34198
-0.0171,-0.043929,-0.019245,-0.11738,-2.4664,-0.34554
-0.016971,-0.043945,-0.019349,-0.11583,-2.4803,-0.34912
-0.01684,-0.043961,-0.019451,-0.11423,-2.4941,-0.3527
-0.016707,-0.043977,-0.019552,-0.11261,-2.508,-0.35631
-0.016573,-0.043993,-0.01965,-0.11094,-2.5218,-0.35994
-0.016437,-0.044009,-0.019746,-0.10923,-2.5357,-0.36358
-0.016301,-0.044025,-0.019841,-0.10749,-2.5495,-0.36723
-0.016162,-0.04404,-0.019934,-0.1057,-2.5634,-0.37091
-0.016023,-0.044056,-0.020024,-0.10387,-2.5772,-0.3746
-0.015882,-0.044072,-0.020113,-0.10201,-2.591,-0.3783
-0.015739,-0.044088,-0.0202,-0.1001,-2.6049,-0.38202
-0.015596,-0.044104,-0.020285,-0.098146,-2.6187,-0.38575
-0.015451,-0.04412,-0.020368,-0.096153,-2.6325,-0.38951
-0.015305,-0.044135,-0.020449,-0.094116,-2.6463,-0.39327
-0.015158,-0.044151,-0.020527,-0.092038,-2.6601,-0.39705
-0.015009,-0.044167,-0.020604,-0.089916,-2.6739,-0.40085
-0.01486,-0.044183,-0.020679,-0.08775,-2.6876,-0.40467
-0.014709,-0.044199,-0.020751,-0.08554,-2.7014,-0.40849
-0.014558,-0.044214,-0.020822,-0.083284,-2.7152,-0.41233
-0.014405,-0.04423,-0.02089,-0.080984,-2.7289,-0.41619
-0.014251,-0.044246,-0.020956,-0.078637,-2.7427,-0.42007
-0.014096,-0.044262,-0.021021,-0.076245,-2.7564,-0.42395
-0.013941,-0.044277,-0.021082,-0.073805,-2.7702,-0.42785
-0.013784,-0.044293,-0.021142,-0.071318,-2.7839,-0.43176
-0.013627,-0.044309,-0.0212,-0.068785,-2.7976,-0.4357
-0.013468,-0.044325,-0.021255,-0.066203,-2.8113,-0.43965
-0.013309,-0.04434,-0.021308,-0.063572,-2.8251,-0.4436
-0.013149,-0.044356,-0.021359,-0.060892,-2.8388,-0.44757
-0.012988,-0.044372,-0.021408,-0.058163,-2.8525,-0.45156
-0.012827,-0.044388,-0.021454,-0.055384,-2.8661,-0.45556
-0.012665,-0.044403,-0.021498,-0.052554,-2.8798,-0.45957
-0.012502,-0.044419,-0.02154,-0.049673,-2.8935,-0.4636
-0.012338,-0.044435,-0.021579,-0.046741,-2.9071,-0.46764
-0.012174,-0.04445,-0.021617,-0.043756,-2.9208,-0.47169
-0.012174,-0.04445,-0.021617,-0.043756,-2.9208,-0.47169
-0.01196,-0.044469,-0.021661,-0.039785,-2.9385,-0.47674
-0.011745,-0.044487,-0.021701,-0.035728,-2.9563,-0.4818
-0.011529,-0.044505,-0.021737,-0.031585,-2.974,-0.48689
-0.011313,-0.044524,-0.02177,-0.027353,-2.9917,-0.49199
-0.011096,-0.044542,-0.021798,-0.023033,-3.0094,-0.49712
-0.010878,-0.04456,-0.021823,-0.018623,-3.027,-0.50227
-0.01066,-0.044579,-0.021843,-0.01412,-3.0447,-0.50743
-0.010441,-0.044597,-0.02186,-0.0095253,-3.0623,-0.51261
-0.010222,-0.044615,-0.021872,-0.0048364,-3.0799,-0.51781
-0.010002,-0.044634,-0.021881,-5.2302e-05,-3.0975,-0.52302
-0.0097827,-0.044652,-0.021885,-0.0047733,3.0796,0.52223
-0.0095629,-0.04467,-0.021885,-0.0095832,3.0613,0.52133
-0.009343,-0.044688,-0.021882,-0.014377,3.0429,0.52041
-0.0091231,-0.044707,-0.021874,-0.019156,3.0246,0.51945
-0.0089032,-0.044725,-0.021862,-0.023918,3.0063,0.51847
-0.0086835,-0.044743,-0.021846,-0.028665,2.9879,0.51745
-0.008464,-0.044761,-0.021826,-0.033395,2.9696,0.51639
-0.0082447,-0.04478,-0.021802,-0.038109,2.9513,0.51531
-0.0080258,-0.044798,-0.021774,-0.042807,2.9329,0.51419
-0.0078074,-0.044816,-0.021742,-0.047488,2.9146,0.51304
-0.0075894,-0.044834,-0.021706,-0.052153,2.8963,0.51186
-0.0073721,-0.044852,-0.021666,-0.056801,2.878,0.51064
-0.0071553,-0.044871,-0.021622,-0.061433,2.8596,0.50939
-0.0069394,-0.044889,-0.021574,-0.066047,2.8413,0.50811
-0.0067242,-0.044907,-0.021522,-0.070644,2.823,0.5068
-0.0065099,-0.044925,-0.021466,-0.075223,2.8047,0.50545
-0.0062965,-0.044943,-0.021406,-0.079788,2.7863,0.50408
-0.0060841,-0.044961,-0.021342,-0.084333,2.768,0.50268
-0.0058728,-0.04498,-0.021274,-0.088861,2.7497,0.50124
-0.0056627,-0.044998,-0.021202,-0.093371,2.7314,0.49977
-0.0054539,-0.045016,-0.021127,-0.097863,2.7131,0.49826
-0.0052463,-0.045034,-0.021047,-0.10234,2.6947,0.49673
-0.0050401,-0.045052,-0.020964,-0.10679,2.6764,0.49516
-0.0048354,-0.04507,-0.020876,-0.11123,2.6581,0.49355
-0.0046322,-0.045088,-0.020785,-0.11565,2.6398,0.49193
-0.0044306,-0.045106,-0.020691,-0.12005,2.6215,0.49027
-0.0042306,-0.045124,-0.020592,-0.12443,2.6032,0.48857
-0.0040324,-0.045142,-0.02049,-0.12879,2.5849,0.48685
-0.003836,-0.04516,-0.020384,-0.13314,2.5666,0.48509
-0.0036414,-0.045178,-0.020274,-0.13746,2.5483,0.4833
-0.0034488,-0.045196,-0.020161,-0.14176,2.53,0.48148
-0.0032582,-0.045214,-0.020044,-0.14605,2.5117,0.47963
-0.0030696,-0.045232,-0.019923,-0.15031,2.4934,0.47775
-0.0028832,-0.04525,-0.019799,-0.15455,2.4751,0.47583
-0.002699,-0.045268,-0.019672,-0.15878,2.4568,0.47389
-0.0025171,-0.045286,-0.019541,-0.16298,2.4385,0.47191
-0.0023375,-0.045304,-0.019407,-0.16716,2.4202,0.4699
-0.0021603,-0.045322,-0.019269,-0.17133,2.4019,0.46787
-0.0019855,-0.04534,-0.019128,-0.17547,2.3836,0.4658
-0.0018133,-0.045358,-0.018984,-0.17958,2.3653,0.46369
-0.0018133,-0.045358,-0.018984,-0.17958,2.3653,0.46369
-0.001709,-0.045371,-0.018895,-0.18213,2.3542,0.46251
-0.0016057,-0.045383,-0.018804,-0.18467,2.343,0.46131
-0.0015036,-0.045395,-0.018713,-0.18719,2.3318,0.46005
-0.0014021,-0.045408,-0.01862,-0.18973,2.3206,0.45887
-0.0013018,-0.04542,-0.018526,-0.19224,2.3095,0.45763
-0.0012025,-0.045432,-0.018431,-0.19475,2.2983,0.45637
-0.0011043,-0.045445,-0.018334,-0.19725,2.2871,0.4551
-0.001007,-0.045457,-0.018237,-0.19974,2.2759,0.45383
-0.00091089,-0.045469,-0.018139,-0.20223,2.2648,0.45253
-0.00081584,-0.045481,-0.018039,-0.2047,2.2536,0.45122
-0.00072181,-0.045494,-0.017938,-0.20718,2.2424,0.44991
-0.00062891,-0.045506,-0.017836,-0.20964,2.2312,0.44858
-0.00053712,-0.045518,-0.017733,-0.21209,2.2201,0.44723
-0.00044646,-0.045531,-0.017629,-0.21454,2.2089,0.44587
-0.00035693,-0.045543,-0.017524,-0.21697,2.1977,0.4445
-0.00026855,-0.045555,-0.017418,-0.2194,2.1866,0.44312
-0.00018133,-0.045568,-0.017311,-0.22182,2.1754,0.44173
-9.5287e-05,-0.04558,-0.017203,-0.22423,2.1643,0.44031
-1.0435e-05,-0.045592,-0.017094,-0.22663,2.1531,0.43889
7.3263e-05,-0.045604,-0.016984,-0.22903,2.1419,0.43746
0.00015573,-0.045617,-0.016872,-0.23141,2.1308,0.43602
0.00023697,-0.045629,-0.01676,-0.23379,2.1196,0.43456
0.00031698,-0.045641,-0.016647,-0.23616,2.1085,0.43308
0.00039577,-0.045653,-0.016533,-0.23852,2.0973,0.4316
0.0004733,-0.045666,-0.016418,-0.24087,2.0861,0.43011
0.00054956,-0.045678,-0.016302,-0.24321,2.075,0.4286
0.00062454,-0.04569,-0.016186,-0.24554,2.0638,0.42707
0.00069825,-0.045702,-0.016068,-0.24786,2.0527,0.42554
0.00077066,-0.045715,-0.01595,-0.25017,2.0415,0.424
0.00084177,-0.045727,-0.01583,-0.25248,2.0304,0.42244
0.00091156,-0.045739,-0.01571,-0.25477,2.0192,0.42087
0.00098003,-0.045751,-0.015589,-0.25706,2.0081,0.41929
0.0010472,-0.045764,-0.015467,-0.25933,1.9969,0.41769
0.001113,-0.045776,-0.015345,-0.2616,1.9858,0.41609
0.0011774,-0.045788,-0.015221,-0.26385,1.9746,0.41447
0.0012405,-0.0458,-0.015097,-0.2661,1.9635,0.41284
0.0013022,-0.045812,-0.014972,-0.26833,1.9523,0.4112
0.0013625,-0.045825,-0.014846,-0.27056,1.9412,0.40954
0.0014214,-0.045837,-0.01472,-0.27278,1.93,0.40788
0.0014789,-0.045849,-0.014593,-0.27498,1.9189,0.4062
0.0015351,-0.045861,-0.014465,-0.27718,1.9078,0.40451
0.0015898,-0.045873,-0.014336,-0.27936,1.8966,0.40281
0.001643,-0.045886,-0.014207,-0.28154,1.8855,0.4011
0.0016949,-0.045898,-0.014077,-0.28371,1.8743,0.39937
0.0017453,-0.04591,-0.013947,-0.28586,1.8632,0.39764
0.0017943,-0.045922,-0.013816,-0.28801,1.8521,0.39589
0.0018418,-0.045934,-0.013684,-0.29014,1.8409,0.39413
0.0018878,-0.045947,-0.013552,-0.29226,1.8298,0.39236
0.0019324,-0.045959,-0.013419,-0.29438,1.8187,0.39058
0.0019755,-0.045971,-0.013286,-0.29648,1.8075,0.38879
0.0019755,-0.045971,-0.013286,-0.29648,1.8075,0.38879
0.0020179,-0.045983,-0.013149,-0.29861,1.7962,0.38695
0.0020588,-0.045996,-0.013012,-0.30073,1.7848,0.38509
0.0020981,-0.046008,-0.012875,-0.30284,1.7735,0.38323
0.0021358,-0.04602,-0.012737,-0.30493,1.7621,0.38136
0.002172,-0.046033,-0.012598,-0.30702,1.7508,0.37947
0.0022066,-0.046045,-0.012459,-0.30909,1.7394,0.37757
0.0022396,-0.046058,-0.01232,-0.31116,1.7281,0.37566
0.002271,-0.04607,-0.01218,-0.31321,1.7167,0.37374
0.0023008,-0.046082,-0.012039,-0.31525,1.7054,0.37181
0.0023291,-0.046095,-0.011899,-0.31727,1.6941,0.36987
0.0023557,-0.046107,-0.011758,-0.31929,1.6827,0.36792
0.0023807,-0.046119,-0.011616,-0.32129,1.6714,0.36596
0.0024041,-0.046132,-0.011474,-0.32328,1.66,0.36398
0.0024259,-0.046144,-0.011332,-0.32526,1.6487,0.36199
0.0024461,-0.046156,-0.01119,-0.32723,1.6374,0.36
0.0024644,-0.046168,-0.011047,-0.32917,1.626,0.35797
0.0024816,-0.046181,-0.010904,-0.33113,1.6147,0.35597
0.0024968,-0.046193,-0.010761,-0.33306,1.6033,0.35395
0.0025105,-0.046206,-0.010617,-0.33497,1.592,0.35191
0.0025225,-0.046218,-0.010474,-0.33688,1.5807,0.34986
0.0025328,-0.04623,-0.01033,-0.33877,1.5693,0.3478
0.0025415,-0.046243,-0.010186,-0.34065,1.558,0.34573
0.0025486,-0.046255,-0.010041,-0.34252,1.5467,0.34365
0.002554,-0.046267,-0.009897,-0.34437,1.5354,0.34156
0.0025578,-0.04628,-0.0097525,-0.34621,1.524,0.33946
0.0025599,-0.046292,-0.009608,-0.34804,1.5127,0.33735
0.0025603,-0.046304,-0.0094633,-0.34986,1.5014,0.33523
0.0025591,-0.046317,-0.0093186,-0.35166,1.49,0.3331
0.0025562,-0.046329,-0.0091738,-0.35345,1.4787,0.33096
0.0025517,-0.046341,-0.009029,-0.35523,1.4674,0.32881
0.0025455,-0.046354,-0.0088842,-0.35699,1.4561,0.32665
0.0025376,-0.046366,-0.0087395,-0.35874,1.4447,0.32448
0.0025281,-0.046378,-0.0085947,-0.36048,1.4334,0.32231
0.0025169,-0.04639,-0.00845,-0.3622,1.4221,0.32012
0.002504,-0.046403,-0.0083054,-0.36391,1.4108,0.31792
0.0024895,-0.046415,-0.0081609,-0.36561,1.3995,0.31572
0.0024733,-0.046427,-0.0080165,-0.36729,1.3881,0.3135
0.0024553,-0.04644,-0.0078722,-0.36896,1.3768,0.31127
0.0024359,-0.046452,-0.007728,-0.37062,1.3655,0.30904
0.0024147,-0.046464,-0.007584,-0.37226,1.3542,0.3068
0.0023918,-0.046477,-0.0074402,-0.37389,1.3429,0.30455
0.0023673,-0.046489,-0.0072966,-0.37551,1.3315,0.30229
0.0023411,-0.046501,-0.0071533,-0.37711,1.3202,0.30002
0.0023133,-0.046513,-0.0070102,-0.3787,1.3089,0.29775
0.0022838,-0.046526,-0.0068673,-0.38027,1.2976,0.29546
0.0022525,-0.046538,-0.0067248,-0.38182,1.2863,0.29316
0.0022199,-0.04655,-0.0065824,-0.38337,1.275,0.29087
0.0021855,-0.046562,-0.0064405,-0.3849,1.2637,0.28856
0.0021494,-0.046575,-0.0062989,-0.38642,1.2523,0.28624
0.0021117,-0.046587,-0.0061576,-0.38792,1.241,0.28391
0.0021117,-0.046587,-0.0061576,-0.38792,1.241,0.28391
0.0020615,-0.046602,-0.0059801,-0.38978,1.2268,0.28095
0.0020087,-0.046617,-0.0058033,-0.39162,1.2125,0.27798
0.0019533,-0.046631,-0.0056272,-0.39343,1.1983,0.275
0.0018953,-0.046646,-0.0054518,-0.39522,1.184,0.27201
0.0018348,-0.046661,-0.0052771,-0.39698,1.1697,0.269
0.0017717,-0.046676,-0.0051032,-0.39873,1.1555,0.26599
0.0017061,-0.046691,-0.0049302,-0.40045,1.1412,0.26296
0.0016379,-0.046705,-0.004758,-0.40215,1.127,0.25992
0.0015672,-0.04672,-0.0045868,-0.40383,1.1127,0.25688
0.001494,-0.046735,-0.0044165,-0.40548,1.0985,0.25382
0.0014183,-0.04675,-0.0042472,-0.40711,1.0842,0.25075
0.00134,-0.046764,-0.0040789,-0.40871,1.07,0.24767
0.0012594,-0.046779,-0.0039116,-0.4103,1.0557,0.24458
0.0011763,-0.046794,-0.0037455,-0.41186,1.0415,0.24148
0.0010907,-0.046809,-0.0035804,-0.4134,1.0272,0.23837
0.0010027,-0.046824,-0.0034166,-0.41491,1.013,0.23525
0.00091224,-0.046839,-0.0032539,-0.4164,0.99872,0.23212
0.00081941,-0.046853,-0.0030925,-0.41787,0.98448,0.22899
0.00072418,-0.046868,-0.0029323,-0.41931,0.97023,0.22584
0.0006266,-0.046883,-0.0027735,-0.42073,0.95599,0.22268
0.00052666,-0.046898,-0.002616,-0.42213,0.94174,0.21952
0.0004244,-0.046913,-0.0024599,-0.4235,0.9275,0.21635
0.00031983,-0.046927,-0.0023051,-0.42485,0.91325,0.21317
0.00021295,-0.046942,-0.0021519,-0.42617,0.89901,0.20998
0.00010381,-0.046957,-0.0020001,-0.42747,0.88477,0.20678
-7.5837e-06,-0.046972,-0.0018498,-0.42875,0.87053,0.20358
-0.00012121,-0.046986,-0.0017011,-0.43,0.85628,0.20036
-0.00023705,-0.047001,-0.0015539,-0.43123,0.84204,0.19714
-0.00035507,-0.047016,-0.0014084,-0.43244,0.8278,0.19392
-0.00047526,-0.047031,-0.0012645,-0.43362,0.81356,0.19068
-0.0005976,-0.047045,-0.0011223,-0.43477,0.79932,0.18744
-0.00072205,-0.04706,-0.00098177,-0.4359,0.78508,0.18419
-0.0008486,-0.047075,-0.000843,-0.43701,0.77084,0.18094
-0.00097723,-0.04709,-0.00070602,-0.43809,0.7566,0.17768
-0.0011079,-0.047105,-0.00057082,-0.43915,0.74237,0.17441
-0.0012406,-0.047119,-0.00043746,-0.44019,0.72813,0.17114
-0.0013753,-0.047134,-0.00030597,-0.4412,0.71389,0.16786
-0.0015119,-0.047149,-0.00017637,-0.44218,0.69965,0.16457
-0.0016505,-0.047164,-4.8696e-05,-0.44314,0.68542,0.16128
-0.001791,-0.047178,7.7026e-05,-0.44408,0.67118,0.15798
-0.0019335,-0.047193,0.00020077,-0.44499,0.65694,0.15468
-0.0020777,-0.047208,0.0003225,-0.44587,0.64271,0.15138
-0.0022238,-0.047223,0.00044219,-0.44674,0.62847,0.14807
-0.0023717,-0.047237,0.00055981,-0.44757,0.61424,0.14475
-0.0025214,-0.047252,0.00067534,-0.44838,0.6,0.14143
-0.0026729,-0.047267,0.00078876,-0.44917,0.58577,0.13811
-0.002826,-0.047282,0.00090002,-0.44993,0.57153,0.13478
-0.0029808,-0.047296,0.0010091,-0.45067,0.5573,0.13145
-0.0031373,-0.047311,0.001116,-0.45139,0.54306,0.12811
-0.0032954,-0.047326,0.0012207,-0.45207,0.52883,0.12477
-0.0032954,-0.047326,0.0012207,-0.45207,0.52883,0.12477
-0.0033383,-0.04733,0.0012484,-0.45225,0.525,0.12387
-0.0033812,-0.047334,0.001276,-0.45243,0.52117,0.12297
-0.0034242,-0.047338,0.0013034,-0.45261,0.51734,0.12208
-0.0034674,-0.047342,0.0013307,-0.45278,0.51351,0.12118
-0.0035106,-0.047346,0.0013578,-0.45296,0.50968,0.12028
-0.003554,-0.04735,0.0013847,-0.45313,0.50585,0.11938
-0.0035975,-0.047353,0.0014115,-0.4533,0.50203,0.11848
-0.0036411,-0.047357,0.0014381,-0.45347,0.4982,0.11758
-0.0036848,-0.047361,0.0014645,-0.45363,0.49437,0.11668
-0.0037287,-0.047365,0.0014907,-0.4538,0.49054,0.11577
-0.0037726,-0.047369,0.0015168,-0.45396,0.48671,0.11487
-0.0038166,-0.047373,0.0015428,-0.45412,0.48288,0.11397
-0.0038608,-0.047377,0.0015685,-0.45428,0.47905,0.11307
-0.003905,-0.047381,0.0015941,-0.45444,0.47523,0.11217
-0.0039494,-0.047385,0.0016195,-0.45459,0.4714,0.11127
-0.0039938,-0.047389,0.0016448,-0.45475,0.46757,0.11037
-0.0040384,-0.047393,0.0016699,-0.4549,0.46374,0.10946
-0.0040831,-0.047397,0.0016948,-0.45505,0.45991,0.10856
-0.0041279,-0.0474,0.0017195,-0.4552,0.45608,0.10766
-0.0041727,-0.047404,0.0017441,-0.45534,0.45225,0.10676
-0.0042177,-0.047408,0.0017685,-0.45549,0.44843,0.10586
-0.0042628,-0.047412,0.0017927,-0.45563,0.4446,0.10495
-0.004308,-0.047416,0.0018167,-0.45577,0.44077,0.10405
-0.0043533,-0.04742,0.0018406,-0.45591,0.43694,0.10315
-0.0043987,-0.047424,0.0018643,-0.45605,0.43311,0.10224
-0.0044442,-0.047428,0.0018878,-0.45618,0.42928,0.10134
-0.0044897,-0.047432,0.0019112,-0.45632,0.42545,0.10044
-0.0045354,-0.047436,0.0019344,-0.45645,0.42163,0.099532
-0.0045812,-0.04744,0.0019574,-0.45658,0.4178,0.098628
-0.0046271,-0.047444,0.0019802,-0.45671,0.41397,0.097725
-0.004673,-0.047447,0.0020029,-0.45684,0.41014,0.09682
-0.0047191,-0.047451,0.0020253,-0.45696,0.40631,0.095916
-0.0047653,-0.047455,0.0020476,-0.45708,0.40248,0.095012
-0.0048115,-0.047459,0.0020698,-0.45721,0.39865,0.094107
-0.0048579,-0.047463,0.0020917,-0.45733,0.39483,0.093203
-0.0049043,-0.047467,0.0021134,-0.45744,0.391,0.092298
-0.0049508,-0.047471,0.0021351,-0.45756,0.38717,0.091393
-0.0049974,-0.047475,0.0021565,-0.45767,0.38334,0.090488
-0.0050441,-0.047479,0.0021777,-0.45779,0.37951,0.089583
-0.0050909,-0.047483,0.0021988,-0.4579,0.37568,0.088678
-0.0051378,-0.047487,0.0022196,-0.45801,0.37185,0.087773
-0.0051848,-0.047491,0.0022403,-0.45811,0.36802,0.086868
-0.0052319,-0.047494,0.0022608,-0.45822,0.3642,0.085963
-0.005279,-0.047498,0.0022812,-0.45832,0.36037,0.085057
-0.0053263,-0.047502,0.0023013,-0.45842,0.35654,0.084152
-0.0053736,-0.047506,0.0023213,-0.45852,0.35271,0.083246
-0.005421,-0.04751,0.0023411,-0.45862,0.34888,0.08234
-0.0054685,-0.047514,0.0023607,-0.45872,0.34505,0.081435
-0.0055161,-0.047518,0.0023801,-0.45881,0.34122,0.080529
-0.0055637,-0.047522,0.0023993,-0.4589,0.3374,0.079623
-0.0055637,-0.047522,0.0023993,-0.4589,0.3374,0.079623
-0.0055484,-0.047552,0.0024099,-0.45877,0.3382,0.079793
-0.005533,-0.047583,0.0024209,-0.45859,0.33901,0.079955
-0.0055176,-0.047614,0.0024317,-0.45837,0.33982,0.080112
-0.0055022,-0.047645,0.0024424,-0.45813,0.34063,0.080262
-0.0054868,-0.047675,0.0024531,-0.45784,0.34145,0.080406
-0.0054714,-0.047706,0.0024638,-0.45752,0.34226,0.080543
-0.0054559,-0.047737,0.0024744,-0.45716,0.34307,0.080673
-0.0054404,-0.047768,0.0024851,-0.45677,0.34389,0.080797
-0.0054249,-0.047798,0.0024957,-0.45634,0.34471,0.080914
-0.0054094,-0.047829,0.0025063,-0.45588,0.34552,0.081025
-0.0053939,-0.04786,0.0025168,-0.45538,0.34634,0.081128
-0.0053784,-0.047891,0.0025273,-0.45484,0.34716,0.081225
-0.0053628,-0.047921,0.0025378,-0.45427,0.34798,0.081316
-0.0053472,-0.047952,0.0025483,-0.45367,0.3488,0.081399
-0.0053317,-0.047983,0.0025587,-0.45303,0.34963,0.081476
-0.0053161,-0.048014,0.0025691,-0.45235,0.35045,0.081546
-0.0053004,-0.048045,0.0025795,-0.45164,0.35127,0.081609
-0.0052848,-0.048076,0.0025898,-0.45089,0.3521,0.081665
-0.0052692,-0.048106,0.0026001,-0.45012,0.35293,0.081715
-0.0052535,-0.048137,0.0026104,-0.4493,0.35375,0.081757
-0.0052379,-0.048168,0.0026206,-0.44845,0.35458,0.081793
-0.0052222,-0.048199,0.0026308,-0.44757,0.35541,0.081821
-0.0052065,-0.04823,0.0026409,-0.44665,0.35624,0.081843
-0.0051908,-0.048261,0.002651,-0.4457,0.35708,0.081858
-0.0051751,-0.048292,0.002661,-0.44472,0.35791,0.081866
-0.0051594,-0.048323,0.002671,-0.4437,0.35874,0.081867
-0.0051437,-0.048354,0.002681,-0.44265,0.35958,0.081861
-0.0051279,-0.048385,0.0026909,-0.44157,0.36041,0.081848
-0.0051122,-0.048416,0.0027008,-0.44046,0.36125,0.081828
-0.0050964,-0.048447,0.0027106,-0.43931,0.36209,0.081801
-0.0050807,-0.048478,0.0027203,-0.43813,0.36293,0.081768
-0.0050649,-0.04851,0.0027301,-0.43692,0.36376,0.081727
-0.0050492,-0.048541,0.0027397,-0.43568,0.36461,0.08168
-0.0050334,-0.048572,0.0027494,-0.4344,0.36545,0.081625
-0.0050176,-0.048603,0.0027589,-0.4331,0.36629,0.081563
-0.0050018,-0.048634,0.0027684,-0.43176,0.36713,0.081495
-0.004986,-0.048666,0.0027779,-0.43039,0.36798,0.08142
-0.0049702,-0.048697,0.0027873,-0.42899,0.36882,0.081338
-0.0049544,-0.048728,0.0027966,-0.42757,0.36967,0.081249
-0.0049386,-0.048759,0.0028059,-0.42611,0.37051,0.081153
-0.0049228,-0.048791,0.0028151,-0.42462,0.37136,0.08105
-0.004907,-0.048822,0.0028243,-0.42311,0.37221,0.080941
-0.0048912,-0.048854,0.0028334,-0.42157,0.37306,0.080825
-0.0048754,-0.048885,0.0028425,-0.41999,0.37391,0.080702
-0.0048596,-0.048916,0.0028514,-0.41839,0.37476,0.080572
-0.0048438,-0.048948,0.0028604,-0.41676,0.37561,0.080435
-0.004828,-0.048979,0.0028692,-0.41511,0.37646,0.080292
-0.0048122,-0.049011,0.0028779,-0.41343,0.37732,0.080144
-0.0047964,-0.049043,0.0028867,-0.41171,0.37817,0.079986
-0.0047806,-0.049074,0.0028954,-0.40998,0.37903,0.079823
-0.0047806,-0.049074,0.0028954,-0.40998,0.37903,0.079823
-0.0047804,-0.049074,0.0028953,-0.40997,0.37905,0.079827
-0.0047801,-0.049074,0.0028952,-0.40997,0.37907,0.079831
-0.0047798,-0.049074,0.0028951,-0.40997,0.37909,0.079835
-0.0047796,-0.049074,0.002895,-0.40997,0.37911,0.079839
-0.0047793,-0.049074,0.0028949,-0.40997,0.37912,0.079843
-0.004779,-0.049074,0.0028948,-0.40997,0.37914,0.079847
-0.0047788,-0.049074,0.0028947,-0.40996,0.37916,0.079851
-0.0047785,-0.049074,0.0028946,-0.40996,0.37918,0.079855
-0.0047783,-0.049074,0.0028945,-0.40996,0.3792,0.079859
-0.004778,-0.049074,0.0028944,-0.40996,0.37922,0.079863
-0.0047777,-0.049074,0.0028943,-0.40996,0.37924,0.079867
-0.0047775,-0.049074,0.0028942,-0.40996,0.37926,0.07987
-0.0047772,-0.049074,0.0028941,-0.40996,0.37928,0.079874
-0.004777,-0.049074,0.0028941,-0.40995,0.3793,0.079878
-0.0047767,-0.049074,0.002894,-0.40995,0.37932,0.079882
-0.0047764,-0.049074,0.0028939,-0.40995,0.37934,0.079886
-0.0047762,-0.049074,0.0028938,-0.40995,0.37936,0.07989
-0.0047759,-0.049074,0.0028937,-0.40995,0.37938,0.079894
-0.0047757,-0.049074,0.0028936,-0.40995,0.3794,0.079898
-0.0047754,-0.049074,0.0028935,-0.40994,0.37942,0.079902
-0.0047751,-0.049074,0.0028934,-0.40994,0.37944,0.079906
-0.0047749,-0.049075,0.0028933,-0.40994,0.37946,0.07991
-0.0047746,-0.049075,0.0028932,-0.40994,0.37948,0.079914
-0.0047743,-0.049075,0.0028931,-0.40994,0.3795,0.079918
-0.0047741,-0.049075,0.002893,-0.40994,0.37952,0.079922
-0.0047738,-0.049075,0.0028929,-0.40993,0.37954,0.079926
-0.0047736,-0.049075,0.0028928,-0.40993,0.37956,0.07993
-0.0047733,-0.049075,0.0028927,-0.40993,0.37958,0.079934
-0.004773,-0.049075,0.0028926,-0.40993,0.3796,0.079938
-0.0047728,-0.049075,0.0028925,-0.40993,0.37962,0.079942
-0.0047725,-0.049075,0.0028924,-0.40993,0.37964,0.079946
-0.0047723,-0.049075,0.0028923,-0.40993,0.37966,0.07995
-0.004772,-0.049075,0.0028922,-0.40992,0.37968,0.079954
-0.0047717,-0.049075,0.0028921,-0.40992,0.3797,0.079957
-0.0047715,-0.049075,0.002892,-0.40992,0.37972,0.079961
-0.0047712,-0.049075,0.0028919,-0.40992,0.37974,0.079965
-0.004771,-0.049075,0.0028918,-0.40992,0.37976,0.079969
-0.0047707,-0.049075,0.0028917,-0.40992,0.37978,0.079973
-0.0047704,-0.049075,0.0028916,-0.40991,0.3798,0.079977
-0.0047702,-0.049075,0.0028915,-0.40991,0.37982,0.079981
-0.0047699,-0.049075,0.0028914,-0.40991,0.37984,0.079985
-0.0047697,-0.049075,0.0028913,-0.40991,0.37986,0.079989
-0.0047694,-0.049075,0.0028912,-0.40991,0.37987,0.079993
-0.0047691,-0.049075,0.0028911,-0.40991,0.37989,0.079997
